Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
MARKOVIC Ilija,6,Ilca 7,(49.0),O,49,,346.0,234.0,European Championship 2023 - Gold Fleet,Q4
ROMANYK Arthit Mikhail,6,Ilca 7,5.0,O,50,,327.0,247.0,European Championship 2023 - Gold Fleet,Q4
BARTH Justin,6,Ilca 7,(31.0),O,51,,346.0,252.0,European Championship 2023 - Gold Fleet,Q4
KARK Wilhelm,6,Ilca 7,(39.0),O,52,,352.0,261.0,European Championship 2023 - Gold Fleet,Q4
ESCUDERO Daniel,6,Ilca 7,23.0,O,53,,378.0,267.0,European Championship 2023 - Gold Fleet,Q4
VAN OFWEGEN Thomas,6,Ilca 7,18.0,O,54,,354.0,270.0,European Championship 2023 - Gold Fleet,Q4
CONRADI Tim,6,Ilca 7,(38.0),O,55,,368.0,272.0,European Championship 2023 - Gold Fleet,Q4
MOTTE Baudouin,6,Ilca 7,(63.0 DSQ),O,56,,398.0,276.0,European Championship 2023 - Gold Fleet,Q4
CHEVRIER Luc,6,Ilca 7,21.0,O,57,,384.0,280.0,European Championship 2023 - Gold Fleet,Q4
JUHASZ James,6,Ilca 7,15.0,O,58,,403.0,282.0,European Championship 2023 - Gold Fleet,Q4
MADONICH Oskar,6,Ilca 7,13.0,O,59,,384.0,288.0,European Championship 2023 - Gold Fleet,Q4
BORCH Nikolaj,6,Ilca 7,11.0,O,60,,384.0,294.0,European Championship 2023 - Gold Fleet,Q4
VALENTINO Luca,6,Ilca 7,16.0,O,61,,404.0,300.0,European Championship 2023 - Gold Fleet,Q4
BARRETO HASCHKE Leopoldo,6,Ilca 7,(39.0),O,62,,404.0,302.0,European Championship 2023 - Gold Fleet,Q4
STIPANOVIC Tonci,6,Ilca 7,3.0,O,1,,63.0,41.0,European Championship 2023 - Gold Fleet,F1
JURISIC Filip,6,Ilca 7,1.0,O,2,,129.0,42.0,European Championship 2023 - Gold Fleet,F1
WEARN Matthew,6,Ilca 7,5.0,O,3,,73.0,48.0,European Championship 2023 - Gold Fleet,F1
KONTIDES Pavlos,6,Ilca 7,19.0,O,4,,102.0,62.0,European Championship 2023 - Gold Fleet,F1
WILLIM Nik Aaron,6,Ilca 7,25.0,O,5,,128.0,67.0,European Championship 2023 - Gold Fleet,F1
MCAULLAY Ethan,6,Ilca 7,6.0,O,6,,127.0,74.0,European Championship 2023 - Gold Fleet,F1
DE SMET William,6,Ilca 7,23.0,O,7,,120.0,78.0,European Championship 2023 - Gold Fleet,F1
BUHL Philipp,6,Ilca 7,12.0,O,8,,146.0,82.0,European Championship 2023 - Gold Fleet,F1
BOS Duko,6,Ilca 7,7.0,O,9,,140.0,83.0,European Championship 2023 - Gold Fleet,F1
ALEXANDER Finn,6,Ilca 7,14.0,O,10,,133.0,91.0,European Championship 2023 - Gold Fleet,F1
VADNAI Jonatan,6,Ilca 7,26.0,O,11,,144.0,94.0,European Championship 2023 - Gold Fleet,F1
BERNAZ Jean-baptiste,6,Ilca 7,11.0,O,12,,147.0,102.0,European Championship 2023 - Gold Fleet,F1
LYNCH Finn,6,Ilca 7,23.0 PRP,O,13,,154.0,106.0,European Championship 2023 - Gold Fleet,F1
CITAK Yigit Yalcin,6,Ilca 7,22.0,O,14,,145.0,106.0,European Championship 2023 - Gold Fleet,F1
BLANCO Joaquin,6,Ilca 7,2.0,O,15,,159.0,109.0,European Championship 2023 - Gold Fleet,F1
ABAY Berkay,6,Ilca 7,10.0,O,16,,235.0,109.0,European Championship 2023 - Gold Fleet,F1
SPADONI Alessio,6,Ilca 7,(63.0 DNC),O,17,,184.0,111.0,European Championship 2023 - Gold Fleet,F1
BROEKHUIZEN Niels,6,Ilca 7,(37.0),O,18,,161.0,112.0,European Championship 2023 - Gold Fleet,F1
CHIAVARINI Lorenzo Brando,6,Ilca 7,(50.0),O,19,,181.0,117.0,European Championship 2023 - Gold Fleet,F1
DUKIC Milivoj,6,Ilca 7,28.0,O,20,,197.0,127.0,European Championship 2023 - Gold Fleet,F1
PERONI Dimitri,6,Ilca 7,8.0,O,21,,194.0,128.0,European Championship 2023 - Gold Fleet,F1
TOMASGAARD Hermann,6,Ilca 7,24.0,O,22,,201.0,130.0,European Championship 2023 - Gold Fleet,F1
MARQUES Eduardo,6,Ilca 7,(30.0),O,23,,173.0,136.0,European Championship 2023 - Gold Fleet,F1
TAPPER Kaarle,6,Ilca 7,9.0,O,24,,199.0,137.0,European Championship 2023 - Gold Fleet,F1
ELLIOTT Luke,6,Ilca 7,17.0,O,25,,216.0,138.0,European Championship 2023 - Gold Fleet,F1
ZELKO Zan Luka,6,Ilca 7,(49.0),O,26,,226.0,147.0,European Championship 2023 - Gold Fleet,F1
VADNAI Benjamin,6,Ilca 7,21.0,O,27,,221.0,152.0,European Championship 2023 - Gold Fleet,F1
NAUJOCK Nico,6,Ilca 7,16.0,O,28,,288.0,162.0,European Championship 2023 - Gold Fleet,F1
TOMASGAARD Uffe,6,Ilca 7,34.0,O,29,,274.0,165.0,European Championship 2023 - Gold Fleet,F1
SARAVANAN Vishnu,6,Ilca 7,35.0,O,30,,264.0,174.0,European Championship 2023 - Gold Fleet,F1
SAMPAIO Santiago,6,Ilca 7,61.0,O,31,,265.0,175.0,European Championship 2023 - Gold Fleet,F1
LAUKKANEN Nooa,6,Ilca 7,33.0,O,32,,305.0,179.0,European Championship 2023 - Gold Fleet,F1
LO Ryan,6,Ilca 7,40.0,O,33,,240.0,181.0,European Championship 2023 - Gold Fleet,F1
GASPIC Bruno,6,Ilca 7,48.0,O,34,,281.0,187.0,European Championship 2023 - Gold Fleet,F1
TEPLY Viktor,6,Ilca 7,36.0,O,35,,278.0,189.0,European Championship 2023 - Gold Fleet,F1
BENGTSON Emil,6,Ilca 7,47.0,O,36,,275.0,195.0,European Championship 2023 - Gold Fleet,F1
BORIO Attilio,6,Ilca 7,20.0,O,37,,284.0,198.0,European Championship 2023 - Gold Fleet,F1
WIERSEMA Willem,6,Ilca 7,45.0,O,38,,286.0,206.0,European Championship 2023 - Gold Fleet,F1
DICKINSON Finley,6,Ilca 7,(53.0),O,39,,305.0,214.0,European Championship 2023 - Gold Fleet,F1
BARABINO Cesare,6,Ilca 7,27.0,O,40,,292.0,215.0,European Championship 2023 - Gold Fleet,F1
GIACOMONI Pietro,6,Ilca 7,52.0,O,41,,330.0,222.0,European Championship 2023 - Gold Fleet,F1
MUSONE Giacomo,6,Ilca 7,39.0,O,42,,293.0,225.0,European Championship 2023 - Gold Fleet,F1
SCHUBERT Johan,6,Ilca 7,32.0,O,43,,324.0,226.0,European Championship 2023 - Gold Fleet,F1
LITTLEWOOD Zac,6,Ilca 7,13.0,O,44,,318.0,227.0,European Championship 2023 - Gold Fleet,F1
MCMAHON Ewan,6,Ilca 7,(46.0),O,45,,294.0,227.0,European Championship 2023 - Gold Fleet,F1
BOUGIOURIS Adonis,6,Ilca 7,38.0,O,46,,351.0,228.0,European Championship 2023 - Gold Fleet,F1
PAPADAKOS Georgios,6,Ilca 7,43.0,O,47,,307.0,229.0,European Championship 2023 - Gold Fleet,F1
GASPIC Stipe,6,Ilca 7,15.0,O,48,,326.0,232.0,European Championship 2023 - Gold Fleet,F1
MARKOVIC Ilija,6,Ilca 7,42.0,O,49,,346.0,234.0,European Championship 2023 - Gold Fleet,F1
ROMANYK Arthit Mikhail,6,Ilca 7,18.0,O,50,,327.0,247.0,European Championship 2023 - Gold Fleet,F1
BARTH Justin,6,Ilca 7,57.0,O,51,,346.0,252.0,European Championship 2023 - Gold Fleet,F1
KARK Wilhelm,6,Ilca 7,29.0,O,52,,352.0,261.0,European Championship 2023 - Gold Fleet,F1
ESCUDERO Daniel,6,Ilca 7,41.0,O,53,,378.0,267.0,European Championship 2023 - Gold Fleet,F1
VAN OFWEGEN Thomas,6,Ilca 7,44.0,O,54,,354.0,270.0,European Championship 2023 - Gold Fleet,F1
CONRADI Tim,6,Ilca 7,(58.0),O,55,,368.0,272.0,European Championship 2023 - Gold Fleet,F1
MOTTE Baudouin,6,Ilca 7,(59.0),O,56,,398.0,276.0,European Championship 2023 - Gold Fleet,F1
CHEVRIER Luc,6,Ilca 7,(56.0),O,57,,384.0,280.0,European Championship 2023 - Gold Fleet,F1
JUHASZ James,6,Ilca 7,51.0,O,58,,403.0,282.0,European Championship 2023 - Gold Fleet,F1
MADONICH Oskar,6,Ilca 7,60.0,O,59,,384.0,288.0,European Championship 2023 - Gold Fleet,F1
BORCH Nikolaj,6,Ilca 7,54.0,O,60,,384.0,294.0,European Championship 2023 - Gold Fleet,F1
VALENTINO Luca,6,Ilca 7,31.0,O,61,,404.0,300.0,European Championship 2023 - Gold Fleet,F1
BARRETO HASCHKE Leopoldo,6,Ilca 7,55.0,O,62,,404.0,302.0,European Championship 2023 - Gold Fleet,F1
STIPANOVIC Tonci,6,Ilca 7,9.0,O,1,,63.0,41.0,European Championship 2023 - Gold Fleet,F2
JURISIC Filip,6,Ilca 7,8.0,O,2,,129.0,42.0,European Championship 2023 - Gold Fleet,F2
WEARN Matthew,6,Ilca 7,2.0,O,3,,73.0,48.0,European Championship 2023 - Gold Fleet,F2
KONTIDES Pavlos,6,Ilca 7,6.0,O,4,,102.0,62.0,European Championship 2023 - Gold Fleet,F2
WILLIM Nik Aaron,6,Ilca 7,7.0,O,5,,128.0,67.0,European Championship 2023 - Gold Fleet,F2
MCAULLAY Ethan,6,Ilca 7,(33.0),O,6,,127.0,74.0,European Championship 2023 - Gold Fleet,F2
DE SMET William,6,Ilca 7,(34.0),O,7,,120.0,78.0,European Championship 2023 - Gold Fleet,F2
BUHL Philipp,6,Ilca 7,3.0,O,8,,146.0,82.0,European Championship 2023 - Gold Fleet,F2
BOS Duko,6,Ilca 7,25.0,O,9,,140.0,83.0,European Championship 2023 - Gold Fleet,F2
ALEXANDER Finn,6,Ilca 7,5.0,O,10,,133.0,91.0,European Championship 2023 - Gold Fleet,F2
VADNAI Jonatan,6,Ilca 7,14.0,O,11,,144.0,94.0,European Championship 2023 - Gold Fleet,F2
BERNAZ Jean-baptiste,6,Ilca 7,(35.0),O,12,,147.0,102.0,European Championship 2023 - Gold Fleet,F2
LYNCH Finn,6,Ilca 7,20.0,O,13,,154.0,106.0,European Championship 2023 - Gold Fleet,F2
CITAK Yigit Yalcin,6,Ilca 7,18.0,O,14,,145.0,106.0,European Championship 2023 - Gold Fleet,F2
BLANCO Joaquin,6,Ilca 7,(27.0),O,15,,159.0,109.0,European Championship 2023 - Gold Fleet,F2
ABAY Berkay,6,Ilca 7,4.0,O,16,,235.0,109.0,European Championship 2023 - Gold Fleet,F2
SPADONI Alessio,6,Ilca 7,12.0,O,17,,184.0,111.0,European Championship 2023 - Gold Fleet,F2
BROEKHUIZEN Niels,6,Ilca 7,19.0,O,18,,161.0,112.0,European Championship 2023 - Gold Fleet,F2
CHIAVARINI Lorenzo Brando,6,Ilca 7,32.0,O,19,,181.0,117.0,European Championship 2023 - Gold Fleet,F2
DUKIC Milivoj,6,Ilca 7,30.0,O,20,,197.0,127.0,European Championship 2023 - Gold Fleet,F2
PERONI Dimitri,6,Ilca 7,(47.0),O,21,,194.0,128.0,European Championship 2023 - Gold Fleet,F2
TOMASGAARD Hermann,6,Ilca 7,16.0,O,22,,201.0,130.0,European Championship 2023 - Gold Fleet,F2
MARQUES Eduardo,6,Ilca 7,15.0,O,23,,173.0,136.0,European Championship 2023 - Gold Fleet,F2
TAPPER Kaarle,6,Ilca 7,17.0,O,24,,199.0,137.0,European Championship 2023 - Gold Fleet,F2
ELLIOTT Luke,6,Ilca 7,22.0,O,25,,216.0,138.0,European Championship 2023 - Gold Fleet,F2
ZELKO Zan Luka,6,Ilca 7,10.0,O,26,,226.0,147.0,European Championship 2023 - Gold Fleet,F2
VADNAI Benjamin,6,Ilca 7,26.0,O,27,,221.0,152.0,European Championship 2023 - Gold Fleet,F2
NAUJOCK Nico,6,Ilca 7,24.0,O,28,,288.0,162.0,European Championship 2023 - Gold Fleet,F2
TOMASGAARD Uffe,6,Ilca 7,38.0,O,29,,274.0,165.0,European Championship 2023 - Gold Fleet,F2
SARAVANAN Vishnu,6,Ilca 7,29.0,O,30,,264.0,174.0,European Championship 2023 - Gold Fleet,F2
SAMPAIO Santiago,6,Ilca 7,11.0,O,31,,265.0,175.0,European Championship 2023 - Gold Fleet,F2
LAUKKANEN Nooa,6,Ilca 7,28.0,O,32,,305.0,179.0,European Championship 2023 - Gold Fleet,F2
LO Ryan,6,Ilca 7,(41.0),O,33,,240.0,181.0,European Championship 2023 - Gold Fleet,F2
GASPIC Bruno,6,Ilca 7,21.0,O,34,,281.0,187.0,European Championship 2023 - Gold Fleet,F2
TEPLY Viktor,6,Ilca 7,45.0,O,35,,278.0,189.0,European Championship 2023 - Gold Fleet,F2
BENGTSON Emil,6,Ilca 7,31.0,O,36,,275.0,195.0,European Championship 2023 - Gold Fleet,F2
BORIO Attilio,6,Ilca 7,(54.0),O,37,,284.0,198.0,European Championship 2023 - Gold Fleet,F2
WIERSEMA Willem,6,Ilca 7,(48.0),O,38,,286.0,206.0,European Championship 2023 - Gold Fleet,F2
DICKINSON Finley,6,Ilca 7,44.0,O,39,,305.0,214.0,European Championship 2023 - Gold Fleet,F2
BARABINO Cesare,6,Ilca 7,(55.0),O,40,,292.0,215.0,European Championship 2023 - Gold Fleet,F2
GIACOMONI Pietro,6,Ilca 7,23.0,O,41,,330.0,222.0,European Championship 2023 - Gold Fleet,F2
MUSONE Giacomo,6,Ilca 7,40.0,O,42,,293.0,225.0,European Championship 2023 - Gold Fleet,F2
SCHUBERT Johan,6,Ilca 7,52.0,O,43,,324.0,226.0,European Championship 2023 - Gold Fleet,F2
LITTLEWOOD Zac,6,Ilca 7,1.0,O,44,,318.0,227.0,European Championship 2023 - Gold Fleet,F2
MCMAHON Ewan,6,Ilca 7,39.0,O,45,,294.0,227.0,European Championship 2023 - Gold Fleet,F2
BOUGIOURIS Adonis,6,Ilca 7,(63.0 bfd),O,46,,351.0,228.0,European Championship 2023 - Gold Fleet,F2
PAPADAKOS Georgios,6,Ilca 7,(53.0),O,47,,307.0,229.0,European Championship 2023 - Gold Fleet,F2
GASPIC Stipe,6,Ilca 7,49.0,O,48,,326.0,232.0,European Championship 2023 - Gold Fleet,F2
MARKOVIC Ilija,6,Ilca 7,50.0,O,49,,346.0,234.0,European Championship 2023 - Gold Fleet,F2
ROMANYK Arthit Mikhail,6,Ilca 7,36.0,O,50,,327.0,247.0,European Championship 2023 - Gold Fleet,F2
BARTH Justin,6,Ilca 7,13.0,O,51,,346.0,252.0,European Championship 2023 - Gold Fleet,F2
KARK Wilhelm,6,Ilca 7,46.0,O,52,,352.0,261.0,European Championship 2023 - Gold Fleet,F2
ESCUDERO Daniel,6,Ilca 7,(58.0),O,53,,378.0,267.0,European Championship 2023 - Gold Fleet,F2
VAN OFWEGEN Thomas,6,Ilca 7,42.0,O,54,,354.0,270.0,European Championship 2023 - Gold Fleet,F2
CONRADI Tim,6,Ilca 7,37.0,O,55,,368.0,272.0,European Championship 2023 - Gold Fleet,F2
MOTTE Baudouin,6,Ilca 7,57.0,O,56,,398.0,276.0,European Championship 2023 - Gold Fleet,F2
CHEVRIER Luc,6,Ilca 7,56.0,O,57,,384.0,280.0,European Championship 2023 - Gold Fleet,F2
JUHASZ James,6,Ilca 7,43.0,O,58,,403.0,282.0,European Championship 2023 - Gold Fleet,F2
MADONICH Oskar,6,Ilca 7,60.0,O,59,,384.0,288.0,European Championship 2023 - Gold Fleet,F2
BORCH Nikolaj,6,Ilca 7,(59.0),O,60,,384.0,294.0,European Championship 2023 - Gold Fleet,F2
VALENTINO Luca,6,Ilca 7,(61.0),O,61,,404.0,300.0,European Championship 2023 - Gold Fleet,F2
BARRETO HASCHKE Leopoldo,6,Ilca 7,51.0,O,62,,404.0,302.0,European Championship 2023 - Gold Fleet,F2
STIPANOVIC Tonci,6,Ilca 7,5.0,O,1,,63.0,41.0,European Championship 2023 - Gold Fleet,F3
JURISIC Filip,6,Ilca 7,11.0,O,2,,129.0,42.0,European Championship 2023 - Gold Fleet,F3
WEARN Matthew,6,Ilca 7,17.0,O,3,,73.0,48.0,European Championship 2023 - Gold Fleet,F3
KONTIDES Pavlos,6,Ilca 7,1.0,O,4,,102.0,62.0,European Championship 2023 - Gold Fleet,F3
WILLIM Nik Aaron,6,Ilca 7,2.0,O,5,,128.0,67.0,European Championship 2023 - Gold Fleet,F3
MCAULLAY Ethan,6,Ilca 7,3.0,O,6,,127.0,74.0,European Championship 2023 - Gold Fleet,F3
DE SMET William,6,Ilca 7,13.0,O,7,,120.0,78.0,European Championship 2023 - Gold Fleet,F3
BUHL Philipp,6,Ilca 7,25.0,O,8,,146.0,82.0,European Championship 2023 - Gold Fleet,F3
BOS Duko,6,Ilca 7,9.0,O,9,,140.0,83.0,European Championship 2023 - Gold Fleet,F3
ALEXANDER Finn,6,Ilca 7,(31.0),O,10,,133.0,91.0,European Championship 2023 - Gold Fleet,F3
VADNAI Jonatan,6,Ilca 7,30.0,O,11,,144.0,94.0,European Championship 2023 - Gold Fleet,F3
BERNAZ Jean-baptiste,6,Ilca 7,22.0,O,12,,147.0,102.0,European Championship 2023 - Gold Fleet,F3
LYNCH Finn,6,Ilca 7,(42.0),O,13,,154.0,106.0,European Championship 2023 - Gold Fleet,F3
CITAK Yigit Yalcin,6,Ilca 7,4.0,O,14,,145.0,106.0,European Championship 2023 - Gold Fleet,F3
BLANCO Joaquin,6,Ilca 7,18.0,O,15,,159.0,109.0,European Championship 2023 - Gold Fleet,F3
ABAY Berkay,6,Ilca 7,29.0,O,16,,235.0,109.0,European Championship 2023 - Gold Fleet,F3
SPADONI Alessio,6,Ilca 7,16.0,O,17,,184.0,111.0,European Championship 2023 - Gold Fleet,F3
BROEKHUIZEN Niels,6,Ilca 7,12.0,O,18,,161.0,112.0,European Championship 2023 - Gold Fleet,F3
CHIAVARINI Lorenzo Brando,6,Ilca 7,8.0,O,19,,181.0,117.0,European Championship 2023 - Gold Fleet,F3
DUKIC Milivoj,6,Ilca 7,(32.0),O,20,,197.0,127.0,European Championship 2023 - Gold Fleet,F3
PERONI Dimitri,6,Ilca 7,38.0,O,21,,194.0,128.0,European Championship 2023 - Gold Fleet,F3
TOMASGAARD Hermann,6,Ilca 7,(56.0),O,22,,201.0,130.0,European Championship 2023 - Gold Fleet,F3
MARQUES Eduardo,6,Ilca 7,24.0,O,23,,173.0,136.0,European Championship 2023 - Gold Fleet,F3
TAPPER Kaarle,6,Ilca 7,20.0,O,24,,199.0,137.0,European Championship 2023 - Gold Fleet,F3
ELLIOTT Luke,6,Ilca 7,(58.0),O,25,,216.0,138.0,European Championship 2023 - Gold Fleet,F3
ZELKO Zan Luka,6,Ilca 7,15.0,O,26,,226.0,147.0,European Championship 2023 - Gold Fleet,F3
VADNAI Benjamin,6,Ilca 7,(52.0),O,27,,221.0,152.0,European Championship 2023 - Gold Fleet,F3
NAUJOCK Nico,6,Ilca 7,(63.0 RET),O,28,,288.0,162.0,European Championship 2023 - Gold Fleet,F3
TOMASGAARD Uffe,6,Ilca 7,(55.0),O,29,,274.0,165.0,European Championship 2023 - Gold Fleet,F3
SARAVANAN Vishnu,6,Ilca 7,19.0,O,30,,264.0,174.0,European Championship 2023 - Gold Fleet,F3
SAMPAIO Santiago,6,Ilca 7,43.0,O,31,,265.0,175.0,European Championship 2023 - Gold Fleet,F3
LAUKKANEN Nooa,6,Ilca 7,27.0,O,32,,305.0,179.0,European Championship 2023 - Gold Fleet,F3
LO Ryan,6,Ilca 7,34.0,O,33,,240.0,181.0,European Championship 2023 - Gold Fleet,F3
GASPIC Bruno,6,Ilca 7,(63.0 bfd),O,34,,281.0,187.0,European Championship 2023 - Gold Fleet,F3
TEPLY Viktor,6,Ilca 7,14.0,O,35,,278.0,189.0,European Championship 2023 - Gold Fleet,F3
BENGTSON Emil,6,Ilca 7,10.0,O,36,,275.0,195.0,European Championship 2023 - Gold Fleet,F3
BORIO Attilio,6,Ilca 7,26.0,O,37,,284.0,198.0,European Championship 2023 - Gold Fleet,F3
WIERSEMA Willem,6,Ilca 7,21.0,O,38,,286.0,206.0,European Championship 2023 - Gold Fleet,F3
DICKINSON Finley,6,Ilca 7,6.0,O,39,,305.0,214.0,European Championship 2023 - Gold Fleet,F3
BARABINO Cesare,6,Ilca 7,28.0,O,40,,292.0,215.0,European Championship 2023 - Gold Fleet,F3
GIACOMONI Pietro,6,Ilca 7,(57.0),O,41,,330.0,222.0,European Championship 2023 - Gold Fleet,F3
MUSONE Giacomo,6,Ilca 7,40.0,O,42,,293.0,225.0,European Championship 2023 - Gold Fleet,F3
SCHUBERT Johan,6,Ilca 7,(63.0 bfd),O,43,,324.0,226.0,European Championship 2023 - Gold Fleet,F3
LITTLEWOOD Zac,6,Ilca 7,53.0,O,44,,318.0,227.0,European Championship 2023 - Gold Fleet,F3
MCMAHON Ewan,6,Ilca 7,46.0,O,45,,294.0,227.0,European Championship 2023 - Gold Fleet,F3
BOUGIOURIS Adonis,6,Ilca 7,39.0,O,46,,351.0,228.0,European Championship 2023 - Gold Fleet,F3
PAPADAKOS Georgios,6,Ilca 7,48.0,O,47,,307.0,229.0,European Championship 2023 - Gold Fleet,F3
GASPIC Stipe,6,Ilca 7,50.0,O,48,,326.0,232.0,European Championship 2023 - Gold Fleet,F3
MARKOVIC Ilija,6,Ilca 7,35.0,O,49,,346.0,234.0,European Championship 2023 - Gold Fleet,F3
ROMANYK Arthit Mikhail,6,Ilca 7,51.0,O,50,,327.0,247.0,European Championship 2023 - Gold Fleet,F3
BARTH Justin,6,Ilca 7,54.0,O,51,,346.0,252.0,European Championship 2023 - Gold Fleet,F3
KARK Wilhelm,6,Ilca 7,33.0,O,52,,352.0,261.0,European Championship 2023 - Gold Fleet,F3
ESCUDERO Daniel,6,Ilca 7,23.0,O,53,,378.0,267.0,European Championship 2023 - Gold Fleet,F3
VAN OFWEGEN Thomas,6,Ilca 7,41.0,O,54,,354.0,270.0,European Championship 2023 - Gold Fleet,F3
CONRADI Tim,6,Ilca 7,47.0,O,55,,368.0,272.0,European Championship 2023 - Gold Fleet,F3
MOTTE Baudouin,6,Ilca 7,36.0,O,56,,398.0,276.0,European Championship 2023 - Gold Fleet,F3
CHEVRIER Luc,6,Ilca 7,44.0,O,57,,384.0,280.0,European Championship 2023 - Gold Fleet,F3
JUHASZ James,6,Ilca 7,37.0,O,58,,403.0,282.0,European Championship 2023 - Gold Fleet,F3
MADONICH Oskar,6,Ilca 7,7.0,O,59,,384.0,288.0,European Championship 2023 - Gold Fleet,F3
BORCH Nikolaj,6,Ilca 7,45.0,O,60,,384.0,294.0,European Championship 2023 - Gold Fleet,F3
VALENTINO Luca,6,Ilca 7,49.0,O,61,,404.0,300.0,European Championship 2023 - Gold Fleet,F3
BARRETO HASCHKE Leopoldo,6,Ilca 7,(63.0 RET),O,62,,404.0,302.0,European Championship 2023 - Gold Fleet,F3
STIPANOVIC Tonci,6,Ilca 7,(15.0),O,1,,63.0,41.0,European Championship 2023 - Gold Fleet,F4
JURISIC Filip,6,Ilca 7,(24.0),O,2,,129.0,42.0,European Championship 2023 - Gold Fleet,F4
WEARN Matthew,6,Ilca 7,16.0,O,3,,73.0,48.0,European Championship 2023 - Gold Fleet,F4
KONTIDES Pavlos,6,Ilca 7,(21.0),O,4,,102.0,62.0,European Championship 2023 - Gold Fleet,F4
WILLIM Nik Aaron,6,Ilca 7,(37.0),O,5,,128.0,67.0,European Championship 2023 - Gold Fleet,F4
MCAULLAY Ethan,6,Ilca 7,14.0,O,6,,127.0,74.0,European Championship 2023 - Gold Fleet,F4
DE SMET William,6,Ilca 7,5.0,O,7,,120.0,78.0,European Championship 2023 - Gold Fleet,F4
BUHL Philipp,6,Ilca 7,33.0,O,8,,146.0,82.0,European Championship 2023 - Gold Fleet,F4
BOS Duko,6,Ilca 7,26.0,O,9,,140.0,83.0,European Championship 2023 - Gold Fleet,F4
ALEXANDER Finn,6,Ilca 7,29.0,O,10,,133.0,91.0,European Championship 2023 - Gold Fleet,F4
VADNAI Jonatan,6,Ilca 7,4.0,O,11,,144.0,94.0,European Championship 2023 - Gold Fleet,F4
BERNAZ Jean-baptiste,6,Ilca 7,19.0,O,12,,147.0,102.0,European Championship 2023 - Gold Fleet,F4
LYNCH Finn,6,Ilca 7,34.0,O,13,,154.0,106.0,European Championship 2023 - Gold Fleet,F4
CITAK Yigit Yalcin,6,Ilca 7,(23.0),O,14,,145.0,106.0,European Championship 2023 - Gold Fleet,F4
BLANCO Joaquin,6,Ilca 7,18.0,O,15,,159.0,109.0,European Championship 2023 - Gold Fleet,F4
ABAY Berkay,6,Ilca 7,(63.0 RET),O,16,,235.0,109.0,European Championship 2023 - Gold Fleet,F4
SPADONI Alessio,6,Ilca 7,49.0,O,17,,184.0,111.0,European Championship 2023 - Gold Fleet,F4
BROEKHUIZEN Niels,6,Ilca 7,6.0,O,18,,161.0,112.0,European Championship 2023 - Gold Fleet,F4
CHIAVARINI Lorenzo Brando,6,Ilca 7,3.0,O,19,,181.0,117.0,European Championship 2023 - Gold Fleet,F4
DUKIC Milivoj,6,Ilca 7,9.0,O,20,,197.0,127.0,European Championship 2023 - Gold Fleet,F4
PERONI Dimitri,6,Ilca 7,8.0,O,21,,194.0,128.0,European Championship 2023 - Gold Fleet,F4
TOMASGAARD Hermann,6,Ilca 7,1.0,O,22,,201.0,130.0,European Championship 2023 - Gold Fleet,F4
MARQUES Eduardo,6,Ilca 7,27.0,O,23,,173.0,136.0,European Championship 2023 - Gold Fleet,F4
TAPPER Kaarle,6,Ilca 7,(50.0),O,24,,199.0,137.0,European Championship 2023 - Gold Fleet,F4
ELLIOTT Luke,6,Ilca 7,11.0,O,25,,216.0,138.0,European Championship 2023 - Gold Fleet,F4
ZELKO Zan Luka,6,Ilca 7,32.0,O,26,,226.0,147.0,European Championship 2023 - Gold Fleet,F4
VADNAI Benjamin,6,Ilca 7,42.0,O,27,,221.0,152.0,European Championship 2023 - Gold Fleet,F4
NAUJOCK Nico,6,Ilca 7,17.0,O,28,,288.0,162.0,European Championship 2023 - Gold Fleet,F4
TOMASGAARD Uffe,6,Ilca 7,12.0,O,29,,274.0,165.0,European Championship 2023 - Gold Fleet,F4
SARAVANAN Vishnu,6,Ilca 7,39.0,O,30,,264.0,174.0,European Championship 2023 - Gold Fleet,F4
SAMPAIO Santiago,6,Ilca 7,10.0,O,31,,265.0,175.0,European Championship 2023 - Gold Fleet,F4
LAUKKANEN Nooa,6,Ilca 7,(63.0 UFD),O,32,,305.0,179.0,European Championship 2023 - Gold Fleet,F4
LO Ryan,6,Ilca 7,22.0,O,33,,240.0,181.0,European Championship 2023 - Gold Fleet,F4
GASPIC Bruno,6,Ilca 7,7.0,O,34,,281.0,187.0,European Championship 2023 - Gold Fleet,F4
TEPLY Viktor,6,Ilca 7,2.0,O,35,,278.0,189.0,European Championship 2023 - Gold Fleet,F4
BENGTSON Emil,6,Ilca 7,(52.0),O,36,,275.0,195.0,European Championship 2023 - Gold Fleet,F4
BORIO Attilio,6,Ilca 7,31.0,O,37,,284.0,198.0,European Championship 2023 - Gold Fleet,F4
WIERSEMA Willem,6,Ilca 7,28.0,O,38,,286.0,206.0,European Championship 2023 - Gold Fleet,F4
DICKINSON Finley,6,Ilca 7,38.0,O,39,,305.0,214.0,European Championship 2023 - Gold Fleet,F4
BARABINO Cesare,6,Ilca 7,46.0,O,40,,292.0,215.0,European Championship 2023 - Gold Fleet,F4
GIACOMONI Pietro,6,Ilca 7,25.0,O,41,,330.0,222.0,European Championship 2023 - Gold Fleet,F4
